filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
ca4260b4-0910-4fc0-a867-b14123d6437e.fast5	ca4260b4-0910-4fc0-a867-b14123d6437e	e3690464147f831e944be7d71be5c407b681cbb7	0	103	2	18713.728750	27.419000	21935	TRUE	18713.990000	21726	27.157750	13969	11.035303	0.000000	70.179390	9.503459	70.931786	9.177886
d96512ce-5442-474e-bfa3-6b54112ab936.fast5	d96512ce-5442-474e-bfa3-6b54112ab936	e3690464147f831e944be7d71be5c407b681cbb7	0	1560	4	18671.059500	48.359750	38687	TRUE	18671.310750	38486	48.108500	24686	8.497984	0.000000	80.779396	10.234494	78.514343	10.625760
d5c06e21-bed2-48d0-b3e3-6fbabc916bbe.fast5	d5c06e21-bed2-48d0-b3e3-6fbabc916bbe	e3690464147f831e944be7d71be5c407b681cbb7	0	467	2	18694.899750	17.739000	14191	TRUE	18694.931000	14166	17.707750	9010	10.560699	0.000000	76.393188	11.331047	77.599609	9.923660
67031c38-5cd4-45a8-ae13-a85ba75c6e71.fast5	67031c38-5cd4-45a8-ae13-a85ba75c6e71	e3690464147f831e944be7d71be5c407b681cbb7	0	2190	4	18712.629500	22.599250	18079	TRUE	18712.860750	17894	22.368000	11640	10.529085	0.000000	73.103531	9.503459	73.757393	9.487736
17846e72-ff42-4748-8bf5-a1017b9c0ee7.fast5	17846e72-ff42-4748-8bf5-a1017b9c0ee7	e3690464147f831e944be7d71be5c407b681cbb7	0	1078	2	18625.872000	77.266250	61813	TRUE	18625.872000	61813	77.266250	39576	10.584674	0.000000	78.220779	10.600012	78.208229	9.846435
a4d51565-6da0-48c6-8ddc-92d7bf99a5c8.fast5	a4d51565-6da0-48c6-8ddc-92d7bf99a5c8	e3690464147f831e944be7d71be5c407b681cbb7	0	412	3	18671.638000	20.103250	16082	TRUE	18671.936750	15843	19.804500	9834	12.509330	0.000000	78.951813	10.600012	79.130135	9.943062
bbc82319-ab7c-486b-925d-13f6138a5296.fast5	bbc82319-ab7c-486b-925d-13f6138a5296	e3690464147f831e944be7d71be5c407b681cbb7	0	337	3	18630.558750	46.205000	36964	TRUE	18630.626250	36910	46.137500	23069	9.454131	0.000000	72.006973	10.600012	73.469833	9.487736
b9660cee-975a-417b-b8f8-d1dad4ea9c03.fast5	b9660cee-975a-417b-b8f8-d1dad4ea9c03	e3690464147f831e944be7d71be5c407b681cbb7	0	2673	4	18595.351750	65.766250	52613	TRUE	18595.590500	52422	65.527500	31756	8.916931	0.000000	76.027672	10.600012	75.802025	10.379615
cae96042-1123-4ab5-806e-060c1a84096f.fast5	cae96042-1123-4ab5-806e-060c1a84096f	e3690464147f831e944be7d71be5c407b681cbb7	0	700	4	18734.997750	5.700500	4560	TRUE	18735.264000	4347	5.434250	2749	9.573837	0.000000	77.855255	10.965529	76.695564	10.522498
9b0ca3bb-3f79-46a2-afe9-69ad48272367.fast5	9b0ca3bb-3f79-46a2-afe9-69ad48272367	e3690464147f831e944be7d71be5c407b681cbb7	0	2921	2	18604.542500	72.930250	58344	TRUE	18605.287500	57748	72.185250	38347	12.124461	0.000000	76.393188	10.234494	76.396545	10.339149
e800bfeb-30c4-42d5-b8f0-a8ddc915b07f.fast5	e800bfeb-30c4-42d5-b8f0-a8ddc915b07f	e3690464147f831e944be7d71be5c407b681cbb7	0	1497	3	18708.900750	31.965250	25572	TRUE	18709.013250	25482	31.852750	17405	12.185548	0.000000	76.758705	9.868977	77.297089	10.584335
fb8f54f6-7b71-4528-8dad-a8fa1efab8a6.fast5	fb8f54f6-7b71-4528-8dad-a8fa1efab8a6	e3690464147f831e944be7d71be5c407b681cbb7	0	2132	4	18617.356500	53.542500	42834	TRUE	18617.604000	42636	53.295000	27458	10.435848	0.000000	72.006973	9.503459	70.655258	9.884972
f27386dc-c0cb-472b-901a-5b4ecfc3a9a9.fast5	f27386dc-c0cb-472b-901a-5b4ecfc3a9a9	e3690464147f831e944be7d71be5c407b681cbb7	0	1362	1	18711.536500	20.293750	16235	TRUE	18711.797750	16026	20.032500	9774	8.752608	0.000000	77.489738	11.696565	78.208229	10.198754
406758af-58eb-4027-b390-aeedbb45e9ab.fast5	406758af-58eb-4027-b390-aeedbb45e9ab	e3690464147f831e944be7d71be5c407b681cbb7	0	2593	3	18625.241500	41.220250	32976	TRUE	18625.321500	32912	41.140250	19321	11.306930	0.000000	82.606987	10.234494	80.690842	9.788909
9ca7f59e-da87-47f5-8cb0-a130f4d5dd92.fast5	9ca7f59e-da87-47f5-8cb0-a130f4d5dd92	e3690464147f831e944be7d71be5c407b681cbb7	0	176	4	18656.892500	54.482500	43586	TRUE	18656.940000	43548	54.435000	29820	7.882906	0.000000	79.682846	10.234494	80.062904	10.877742
376e5d7e-4720-4cee-ab74-ab2380f651a0.fast5	376e5d7e-4720-4cee-ab74-ab2380f651a0	e3690464147f831e944be7d71be5c407b681cbb7	0	422	3	18710.331750	25.441750	20353	TRUE	18710.660500	20090	25.113000	13236	11.848040	0.000000	79.317329	10.234494	79.750755	10.420238
62e009bd-8509-482e-83e2-76f9ccf6408b.fast5	62e009bd-8509-482e-83e2-76f9ccf6408b	e3690464147f831e944be7d71be5c407b681cbb7	0	2866	3	18664.362750	68.700500	54960	TRUE	18664.371500	54953	68.691750	39688	9.137877	0.000000	78.220779	9.868977	77.599609	10.079936
0dd6d290-d00c-40e6-b084-54436107c2ef.fast5	0dd6d290-d00c-40e6-b084-54436107c2ef	e3690464147f831e944be7d71be5c407b681cbb7	0	230	2	18694.508000	20.809750	16647	TRUE	18694.643000	16539	20.674750	11564	9.722577	0.000000	75.296638	10.234494	75.802025	10.178854
eb29ed14-b768-4cf0-8bf9-c278f4bb4f55.fast5	eb29ed14-b768-4cf0-8bf9-c278f4bb4f55	e3690464147f831e944be7d71be5c407b681cbb7	0	2773	2	18628.931250	64.611000	51688	TRUE	18628.953750	51670	64.588500	32900	12.064956	0.000000	76.758705	10.234494	76.995728	9.904298
e3683c32-7228-42e6-bfd5-38a83dbc59f8.fast5	e3683c32-7228-42e6-bfd5-38a83dbc59f8	e3690464147f831e944be7d71be5c407b681cbb7	0	2439	2	18624.120250	41.846000	33476	TRUE	18624.580250	33108	41.386000	18921	13.562272	0.000000	77.124222	10.234494	76.098694	9.923660
c0061c04-5f3d-42d5-93fb-e85ab5258b14.fast5	c0061c04-5f3d-42d5-93fb-e85ab5258b14	e3690464147f831e944be7d71be5c407b681cbb7	0	1145	2	18585.453250	81.466500	65173	TRUE	18585.822000	64878	81.097750	43837	10.991799	0.000000	101.979424	9.868977	100.421364	11.223039
06f0791c-5b66-4fe8-a1cd-ca3a88c3e9f8.fast5	06f0791c-5b66-4fe8-a1cd-ca3a88c3e9f8	e3690464147f831e944be7d71be5c407b681cbb7	0	859	3	18711.781500	23.225500	18580	TRUE	18712.220250	18229	22.786750	12268	9.650352	0.000000	78.586296	10.234494	79.130135	10.060267
bda37794-4add-4429-abc2-e411558e4c4f.fast5	bda37794-4add-4429-abc2-e411558e4c4f	e3690464147f831e944be7d71be5c407b681cbb7	0	1885	4	18584.593000	88.268750	70615	TRUE	18584.851750	70408	88.010000	49292	7.581617	0.000000	82.972504	10.234494	82.927673	10.920318
36dff36e-ab06-427d-8b4d-b8d9411db3f1.fast5	36dff36e-ab06-427d-8b4d-b8d9411db3f1	e3690464147f831e944be7d71be5c407b681cbb7	0	1582	3	18639.983750	30.520000	24416	TRUE	18640.280000	24179	30.223750	15994	11.823401	0.000000	81.144920	10.234494	79.439850	11.027483
bd2b1077-a59d-4710-9528-96e19e6ac305.fast5	bd2b1077-a59d-4710-9528-96e19e6ac305	e3690464147f831e944be7d71be5c407b681cbb7	0	1295	3	18695.709500	34.889000	27911	FALSE	18695.727000	27897	34.871500	24387	6.740273	0.000000	84.069061	10.600012	82.282326	11.311064
c25155e6-ec39-4245-adb2-c1e57711b0c3.fast5	c25155e6-ec39-4245-adb2-c1e57711b0c3	e3690464147f831e944be7d71be5c407b681cbb7	0	1579	1	18691.921750	29.870000	23896	TRUE	18692.144250	23718	29.647500	16018	10.726930	0.000000	81.875954	10.234494	81.641983	10.501966
bcbf21fb-d5b5-4484-9fc5-753c23e80bf0.fast5	bcbf21fb-d5b5-4484-9fc5-753c23e80bf0	e3690464147f831e944be7d71be5c407b681cbb7	0	933	3	18602.239750	78.148500	62518	TRUE	18602.299750	62470	78.088500	42354	9.480476	0.000000	78.586296	9.868977	77.297089	10.379615
7184823a-648f-4270-b91f-b654d9dc88e6.fast5	7184823a-648f-4270-b91f-b654d9dc88e6	e3690464147f831e944be7d71be5c407b681cbb7	0	980	2	18611.245250	131.036750	104829	TRUE	18611.260250	104817	131.021750	70822	9.601107	0.000000	75.662155	10.234494	74.626831	10.298841
be59aa6b-9468-41e1-8f67-1d4969634a8c.fast5	be59aa6b-9468-41e1-8f67-1d4969634a8c	e3690464147f831e944be7d71be5c407b681cbb7	0	1853	2	18676.904500	55.304250	44243	TRUE	18677.000750	44166	55.208000	27665	10.078910	0.000000	77.489738	10.965529	86.568634	11.900287
b7af80ae-abe6-4281-b665-12a168451da2.fast5	b7af80ae-abe6-4281-b665-12a168451da2	e3690464147f831e944be7d71be5c407b681cbb7	0	1993	2	18630.520250	54.566250	43653	TRUE	18630.837750	43399	54.248750	29249	10.991951	0.000000	77.124222	10.234494	76.695564	10.420238
0a9e3e32-b4a9-44cb-93e4-6bc3bf08d3e5.fast5	0a9e3e32-b4a9-44cb-93e4-6bc3bf08d3e5	e3690464147f831e944be7d71be5c407b681cbb7	0	2046	2	18707.364750	19.561750	15649	TRUE	18707.967250	15167	18.959250	10474	11.104368	0.000000	78.951813	9.868977	79.130135	10.339149
19d1aad3-b905-43b9-9e89-0cb5387ce761.fast5	19d1aad3-b905-43b9-9e89-0cb5387ce761	e3690464147f831e944be7d71be5c407b681cbb7	0	1082	2	18647.182750	78.843250	63074	TRUE	18647.400250	62900	78.625750	42441	11.551992	0.000000	78.220779	10.234494	78.208229	10.625760
01574c25-9cce-4a2f-91d3-8a49f2152987.fast5	01574c25-9cce-4a2f-91d3-8a49f2152987	e3690464147f831e944be7d71be5c407b681cbb7	0	2885	1	18676.584250	67.653500	54122	TRUE	18676.609250	54102	67.628500	35742	10.619563	0.000000	73.103531	9.137941	72.898087	9.249869
3f7d1593-9dd9-469c-8338-d448add5b510.fast5	3f7d1593-9dd9-469c-8338-d448add5b510	e3690464147f831e944be7d71be5c407b681cbb7	0	1050	1	18584.032500	78.056500	62445	TRUE	18584.151250	62350	77.937750	42031	10.885276	0.000000	74.565598	9.868977	74.335876	9.865685
b2357c75-e2aa-413e-85e8-792ac19aabc0.fast5	b2357c75-e2aa-413e-85e8-792ac19aabc0	e3690464147f831e944be7d71be5c407b681cbb7	0	314	4	18679.036000	44.841750	35873	TRUE	18679.233500	35715	44.644250	23054	9.487698	0.000000	77.489738	10.234494	75.506493	10.298841
0f595c4b-d557-43a0-adb7-a77cdf580ac0.fast5	0f595c4b-d557-43a0-adb7-a77cdf580ac0	e3690464147f831e944be7d71be5c407b681cbb7	0	1769	2	18622.394500	48.307250	38645	TRUE	18623.090750	38088	47.611000	26083	10.018902	0.000000	69.813873	9.137941	69.559860	9.599575
33878816-a795-41e2-919f-3bb9c8c9007b.fast5	33878816-a795-41e2-919f-3bb9c8c9007b	e3690464147f831e944be7d71be5c407b681cbb7	0	2523	2	18584.215000	99.279750	79423	TRUE	18584.351250	79314	99.143500	48856	11.191068	0.000000	75.662155	10.234494	75.802025	10.667349
b693c819-476c-46d5-b8ae-b622c14a5955.fast5	b693c819-476c-46d5-b8ae-b622c14a5955	e3690464147f831e944be7d71be5c407b681cbb7	0	352	1	18687.327250	29.341000	23472	TRUE	18687.392250	23420	29.276000	14189	12.209594	0.000000	77.124222	10.234494	77.903336	10.298841
5ad06843-a2a2-498b-84bb-fc0a5ec07415.fast5	5ad06843-a2a2-498b-84bb-fc0a5ec07415	e3690464147f831e944be7d71be5c407b681cbb7	0	2576	3	18613.868000	104.385750	83508	TRUE	18613.929250	83459	104.324500	53667	9.774665	0.000000	80.413879	9.868977	79.130135	10.605026
4b30473b-5354-4281-9726-f1b79a5f58f5.fast5	4b30473b-5354-4281-9726-f1b79a5f58f5	e3690464147f831e944be7d71be5c407b681cbb7	0	637	2	18620.206500	40.875500	32700	TRUE	18620.977750	32083	40.104250	21258	11.889294	0.000000	77.855255	10.234494	77.599609	10.099642
ac2ac957-aac5-4104-8ea1-def5ca4dffbd.fast5	ac2ac957-aac5-4104-8ea1-def5ca4dffbd	e3690464147f831e944be7d71be5c407b681cbb7	0	480	4	18659.155750	58.660250	46928	TRUE	18659.179500	46909	58.636500	32685	8.035913	0.000000	80.048363	10.234494	79.750755	11.179284
5e2748dd-7059-471e-8961-a3483e94e5af.fast5	5e2748dd-7059-471e-8961-a3483e94e5af	e3690464147f831e944be7d71be5c407b681cbb7	0	521	4	18721.432000	11.378250	9102	TRUE	18721.778250	8825	11.032000	5559	12.108457	0.000000	74.200081	10.234494	74.335876	10.584335
7d186c19-952f-4d44-8a3f-cf6f6d0522a9.fast5	7d186c19-952f-4d44-8a3f-cf6f6d0522a9	e3690464147f831e944be7d71be5c407b681cbb7	0	2118	3	18648.649500	19.274750	15419	TRUE	18648.822000	15281	19.102250	8982	8.763882	0.000000	79.317329	10.234494	80.690842	10.060267
fcdc7257-37ab-41a5-ab6a-d9c958ee7bbc.fast5	fcdc7257-37ab-41a5-ab6a-d9c958ee7bbc	e3690464147f831e944be7d71be5c407b681cbb7	0	2995	3	18638.142500	67.521000	54016	TRUE	18638.318750	53875	67.344750	36078	10.816813	0.000000	77.489738	9.868977	75.802025	10.359361
5a5353e6-a308-46b6-b9ba-3560a8adf948.fast5	5a5353e6-a308-46b6-b9ba-3560a8adf948	e3690464147f831e944be7d71be5c407b681cbb7	0	2375	2	18585.567750	107.443500	85954	TRUE	18585.704000	85845	107.307250	57052	10.660608	0.000000	78.951813	10.600012	79.130135	10.563682
5120aae0-7718-4578-8da2-41bd17ee9614.fast5	5120aae0-7718-4578-8da2-41bd17ee9614	e3690464147f831e944be7d71be5c407b681cbb7	0	1803	3	18689.000250	13.437000	10749	TRUE	18689.197750	10591	13.239500	8671	8.979385	0.000000	83.338020	10.234494	81.323700	11.005966
913c705c-e7af-4fc7-9d38-180385b27b14.fast5	913c705c-e7af-4fc7-9d38-180385b27b14	e3690464147f831e944be7d71be5c407b681cbb7	0	1604	2	18728.009000	18.945000	15156	TRUE	18728.022750	15145	18.931250	10798	10.200254	0.000000	79.317329	9.137941	78.208229	10.420238
9f77903b-6a03-4cf2-9ca3-92833371ac47.fast5	9f77903b-6a03-4cf2-9ca3-92833371ac47	e3690464147f831e944be7d71be5c407b681cbb7	0	2766	3	18663.179250	24.863250	19890	TRUE	18663.683000	19487	24.359500	11808	7.945379	0.000000	76.758705	10.234494	77.599609	9.769809
ae259dee-c75f-4f34-99d2-14629d4ddffd.fast5	ae259dee-c75f-4f34-99d2-14629d4ddffd	e3690464147f831e944be7d71be5c407b681cbb7	0	281	3	18676.567500	17.240750	13792	TRUE	18676.686250	13697	17.122000	10429	8.510069	0.000000	76.393188	9.868977	76.695564	10.501966
1764ed68-9c1f-4b86-b841-3ff82f2be124.fast5	1764ed68-9c1f-4b86-b841-3ff82f2be124	e3690464147f831e944be7d71be5c407b681cbb7	0	909	3	18657.287000	77.387500	61910	TRUE	18657.468250	61765	77.206250	40399	11.877777	0.000000	80.413879	10.234494	78.514343	10.420238
da320079-b2b3-43df-9ac9-ca4c67e8fc33.fast5	da320079-b2b3-43df-9ac9-ca4c67e8fc33	e3690464147f831e944be7d71be5c407b681cbb7	0	420	3	18538.555500	121.214250	96971	TRUE	18538.723000	96837	121.046750	65417	8.985106	0.000000	80.048363	9.868977	78.821617	9.904298
ec085b10-ea54-4521-8094-73aae706b68b.fast5	ec085b10-ea54-4521-8094-73aae706b68b	e3690464147f831e944be7d71be5c407b681cbb7	0	1511	2	18609.048750	51.873000	41498	TRUE	18609.048750	41498	51.873000	26260	11.666909	0.000000	70.910423	9.137941	71.209412	9.618341
d71a2722-ba3f-4f5f-b0dd-ad2385f35ba5.fast5	d71a2722-ba3f-4f5f-b0dd-ad2385f35ba5	e3690464147f831e944be7d71be5c407b681cbb7	0	126	3	18652.193250	24.550000	19640	TRUE	18652.234500	19607	24.508750	13196	12.402540	0.000000	76.393188	10.234494	76.098694	10.709099
e7921013-bc4a-4b69-a1ac-6f88c562dcd7.fast5	e7921013-bc4a-4b69-a1ac-6f88c562dcd7	e3690464147f831e944be7d71be5c407b681cbb7	0	178	3	18617.636500	56.300000	45040	TRUE	18618.269000	44534	55.667500	30672	12.152219	0.000000	77.855255	10.234494	78.514343	11.092287
0e1b69eb-7311-457b-88e2-7e466e5c6b01.fast5	0e1b69eb-7311-457b-88e2-7e466e5c6b01	e3690464147f831e944be7d71be5c407b681cbb7	0	969	2	18652.740000	16.744000	13395	TRUE	18652.805000	13343	16.679000	9095	12.795992	0.000000	75.662155	10.234494	74.918900	9.712731
0aaaa752-89fe-4f41-8aef-e61ce6da8536.fast5	0aaaa752-89fe-4f41-8aef-e61ce6da8536	e3690464147f831e944be7d71be5c407b681cbb7	0	2195	2	18680.971750	54.768250	43814	TRUE	18681.340500	43519	54.399500	28485	11.158232	0.000000	75.296638	10.234494	75.212135	10.584335
f7783549-ca8e-4207-b978-b49301fe0fb3.fast5	f7783549-ca8e-4207-b978-b49301fe0fb3	e3690464147f831e944be7d71be5c407b681cbb7	0	2687	2	18675.103500	39.250250	31400	TRUE	18676.227250	30501	38.126500	19187	11.849016	0.000000	69.082832	9.503459	68.481415	9.377200
1eebf11c-ea72-4811-8c66-65c413ae4a76.fast5	1eebf11c-ea72-4811-8c66-65c413ae4a76	e3690464147f831e944be7d71be5c407b681cbb7	0	1334	2	18634.742000	30.977000	24781	TRUE	18634.750750	24774	30.968250	20360	7.844790	0.000000	79.317329	10.234494	80.062904	10.920318
6f5af968-97df-4a5a-85b4-505c9c45d951.fast5	6f5af968-97df-4a5a-85b4-505c9c45d951	e3690464147f831e944be7d71be5c407b681cbb7	0	2146	3	18636.199000	48.853000	39082	TRUE	18636.669000	38706	48.383000	25558	11.361502	0.000000	73.103531	9.503459	72.330788	9.377200
bfda3cfa-6201-441b-a8cc-e19527e7eb04.fast5	bfda3cfa-6201-441b-a8cc-e19527e7eb04	e3690464147f831e944be7d71be5c407b681cbb7	0	2414	1	18603.078000	65.271250	52217	TRUE	18603.169250	52144	65.180000	34035	11.348580	0.000000	79.682846	10.600012	77.903336	10.501966
e4ea4fd8-20a3-4282-b020-c4aa53744605.fast5	e4ea4fd8-20a3-4282-b020-c4aa53744605	e3690464147f831e944be7d71be5c407b681cbb7	0	1046	3	18638.044000	27.323750	21859	TRUE	18638.084000	21827	27.283750	15192	12.685865	0.000000	82.606987	10.234494	81.323700	10.198754
154cd0ae-92a2-4262-b895-756d345b140d.fast5	154cd0ae-92a2-4262-b895-756d345b140d	e3690464147f831e944be7d71be5c407b681cbb7	0	167	2	18669.200250	29.486250	23589	TRUE	18669.364000	23458	29.322500	16038	10.939434	0.000000	77.124222	10.234494	76.396545	10.501966
fdfeaf1b-c1ce-4d11-9374-1fa7fd645db1.fast5	fdfeaf1b-c1ce-4d11-9374-1fa7fd645db1	e3690464147f831e944be7d71be5c407b681cbb7	0	332	4	18675.852500	63.781750	51025	TRUE	18675.852500	51025	63.781750	34380	7.416857	0.000000	79.317329	10.234494	76.695564	10.584335
fe1808d5-4958-437b-996a-4cc4b98df6f9.fast5	fe1808d5-4958-437b-996a-4cc4b98df6f9	e3690464147f831e944be7d71be5c407b681cbb7	0	1061	2	18655.061750	49.172000	39337	TRUE	18655.135500	39278	49.098250	24628	9.770169	0.000000	77.489738	10.234494	76.995728	10.941667
b108153e-1bcd-4208-8da4-03a29207947c.fast5	b108153e-1bcd-4208-8da4-03a29207947c	e3690464147f831e944be7d71be5c407b681cbb7	0	867	1	18697.070000	24.789750	19831	TRUE	18697.295000	19651	24.564750	14227	11.001380	0.000000	81.144920	9.868977	80.062904	9.788909
2f4c49d2-cc01-4b66-9879-747ab785c37c.fast5	2f4c49d2-cc01-4b66-9879-747ab785c37c	e3690464147f831e944be7d71be5c407b681cbb7	0	2423	1	18693.214500	24.236250	19389	TRUE	18693.284500	19333	24.166250	12691	8.176541	0.000000	77.489738	10.234494	76.695564	10.099642
39d1aeec-bad9-4d5f-9ba3-ed7988c43d4a.fast5	39d1aeec-bad9-4d5f-9ba3-ed7988c43d4a	e3690464147f831e944be7d71be5c407b681cbb7	0	416	2	18596.621750	84.765250	67812	TRUE	18596.679250	67766	84.707750	52460	9.231903	0.000000	77.124222	9.868977	75.506493	10.420238
bde6d426-3412-49b8-af2e-770c207102a6.fast5	bde6d426-3412-49b8-af2e-770c207102a6	e3690464147f831e944be7d71be5c407b681cbb7	0	297	2	18588.076750	95.403000	76322	TRUE	18588.269250	76168	95.210500	39552	7.464040	0.000000	76.758705	9.503459	76.995728	9.943062
c8096428-3bbf-427c-b2bf-fee0a19469dd.fast5	c8096428-3bbf-427c-b2bf-fee0a19469dd	e3690464147f831e944be7d71be5c407b681cbb7	0	2619	2	18664.037250	45.207000	36165	TRUE	18664.223500	36016	45.020750	20485	11.112467	0.000000	74.931114	11.696565	76.695564	9.981977
6aa5d70c-d23d-4509-9144-4daded637e72.fast5	6aa5d70c-d23d-4509-9144-4daded637e72	e3690464147f831e944be7d71be5c407b681cbb7	0	2891	3	18690.293250	46.704250	37363	TRUE	18690.322000	37340	46.675500	22988	12.563458	0.000000	78.586296	10.234494	75.802025	10.793092
0847b7d2-70e4-45f4-a05f-0a5a1694a4cd.fast5	0847b7d2-70e4-45f4-a05f-0a5a1694a4cd	e3690464147f831e944be7d71be5c407b681cbb7	0	174	3	18686.632750	35.850750	28680	TRUE	18686.749000	28587	35.734500	18424	11.675464	0.000000	76.027672	10.234494	77.599609	9.962500
7f8f37b2-62e5-42ee-9203-5240d400752d.fast5	7f8f37b2-62e5-42ee-9203-5240d400752d	e3690464147f831e944be7d71be5c407b681cbb7	0	2372	2	18716.515750	25.296000	20236	TRUE	18716.727000	20067	25.084750	13135	11.298343	0.000000	77.855255	10.234494	78.514343	10.461022
d70058c9-4a58-43b8-957a-f6268bb9a52b.fast5	d70058c9-4a58-43b8-957a-f6268bb9a52b	e3690464147f831e944be7d71be5c407b681cbb7	0	1808	2	18649.650250	43.318750	34655	TRUE	18649.850250	34495	43.118750	22761	11.605762	0.000000	80.048363	10.234494	78.514343	10.667349
467bd7b3-79f9-493e-a5e2-ccd59b41a9db.fast5	467bd7b3-79f9-493e-a5e2-ccd59b41a9db	e3690464147f831e944be7d71be5c407b681cbb7	0	887	3	18646.172250	68.155000	54524	TRUE	18646.321000	54405	68.006250	37512	11.687511	0.000000	81.510437	10.234494	80.062904	10.060267
90fd5524-60eb-4b29-b524-aa4ae1e0752b.fast5	90fd5524-60eb-4b29-b524-aa4ae1e0752b	e3690464147f831e944be7d71be5c407b681cbb7	0	798	2	18668.178000	67.090250	53672	TRUE	18668.315500	53562	66.952750	35488	12.203691	0.000000	77.855255	10.234494	76.695564	10.543069
2db2ca49-40ea-4d66-a754-c5abdf49b547.fast5	2db2ca49-40ea-4d66-a754-c5abdf49b547	e3690464147f831e944be7d71be5c407b681cbb7	0	860	1	18689.442750	15.223750	12179	TRUE	18689.682750	11987	14.983750	8771	7.923770	0.000000	80.048363	10.600012	79.130135	11.135700
e49208b2-47ec-493c-bea9-b74cbaac8b1b.fast5	e49208b2-47ec-493c-bea9-b74cbaac8b1b	e3690464147f831e944be7d71be5c407b681cbb7	0	1184	1	18665.838000	70.278750	56223	TRUE	18666.205500	55929	69.911250	38750	11.040580	0.000000	72.738014	9.503459	71.488106	9.865685
4f8b0115-bd08-45db-a1fa-c74b5088bfc6.fast5	4f8b0115-bd08-45db-a1fa-c74b5088bfc6	e3690464147f831e944be7d71be5c407b681cbb7	0	2273	2	18654.871000	57.627250	46101	TRUE	18655.139750	45886	57.358500	30217	10.233886	0.000000	77.124222	10.600012	75.506493	10.835334
20da995f-d3f1-45d4-af0c-9d0a84d1feaa.fast5	20da995f-d3f1-45d4-af0c-9d0a84d1feaa	e3690464147f831e944be7d71be5c407b681cbb7	0	540	1	18718.187750	29.810750	23848	TRUE	18718.294000	23763	29.704500	15534	10.919214	0.000000	71.275940	9.503459	72.330788	9.124266
42dfb4ca-d6b9-45f3-9bfa-dd624bc5f92d.fast5	42dfb4ca-d6b9-45f3-9bfa-dd624bc5f92d	e3690464147f831e944be7d71be5c407b681cbb7	0	2739	2	18670.587250	47.035250	37628	TRUE	18670.587250	37628	47.035250	18853	8.918817	0.000000	72.006973	10.965529	73.183411	9.788909
17fcbf2f-441a-45ab-b1c7-563fac56df12.fast5	17fcbf2f-441a-45ab-b1c7-563fac56df12	e3690464147f831e944be7d71be5c407b681cbb7	0	1581	3	18635.950500	41.244000	32995	TRUE	18635.955500	32991	41.239000	22791	11.489941	0.000000	80.413879	10.234494	79.750755	9.904298
b27afc5f-c11c-429a-b23d-12ea122d5ca1.fast5	b27afc5f-c11c-429a-b23d-12ea122d5ca1	e3690464147f831e944be7d71be5c407b681cbb7	0	1943	2	18598.035500	68.981250	55185	TRUE	18598.205500	55049	68.811250	32650	8.899418	0.000000	77.855255	9.868977	77.599609	10.099642
0ec30016-c782-42d5-9617-94e5b0eff653.fast5	0ec30016-c782-42d5-9617-94e5b0eff653	e3690464147f831e944be7d71be5c407b681cbb7	0	2601	1	18589.603000	96.600000	77280	TRUE	18589.643000	77248	96.560000	20212	12.673486	0.000000	81.144920	10.234494	80.690842	10.920318
10525f6a-1f68-47ee-8ebf-9a06b8b62b01.fast5	10525f6a-1f68-47ee-8ebf-9a06b8b62b01	e3690464147f831e944be7d71be5c407b681cbb7	0	906	1	18677.177250	10.237000	8189	TRUE	18677.177250	8189	10.237000	6411	9.175606	0.000000	80.413879	9.868977	79.439850	10.963058
af29d680-3e77-44c4-9a0a-8f76f10a8086.fast5	af29d680-3e77-44c4-9a0a-8f76f10a8086	e3690464147f831e944be7d71be5c407b681cbb7	0	466	1	18690.858000	38.116000	30492	TRUE	18691.526750	29957	37.447250	19851	10.961282	0.000000	78.951813	10.234494	78.208229	10.099642
0980e389-187c-45f1-9869-3be3ad6b57f0.fast5	0980e389-187c-45f1-9869-3be3ad6b57f0	e3690464147f831e944be7d71be5c407b681cbb7	0	2320	2	18681.158750	20.099500	16079	TRUE	18681.693750	15651	19.564500	10581	11.632387	0.000000	77.489738	9.868977	76.396545	9.904298
abb61dcd-f604-47d2-a101-6af7ffd9b23d.fast5	abb61dcd-f604-47d2-a101-6af7ffd9b23d	e3690464147f831e944be7d71be5c407b681cbb7	0	2121	3	18681.066500	21.927750	17542	TRUE	18681.415250	17263	21.579000	10904	11.650868	0.000000	71.641457	9.868977	69.832092	9.304227
3f94a43b-01e7-407c-9832-5d97a70a4f71.fast5	3f94a43b-01e7-407c-9832-5d97a70a4f71	e3690464147f831e944be7d71be5c407b681cbb7	0	2700	3	18721.242000	2.466000	1972	TRUE	18721.377000	1864	2.331000	1261	11.426958	0.000000	76.393188	10.234494	77.599609	10.021047
38a305d1-1df8-4745-b185-3f1443457f05.fast5	38a305d1-1df8-4745-b185-3f1443457f05	e3690464147f831e944be7d71be5c407b681cbb7	0	693	3	18677.810500	20.805000	16644	TRUE	18678.149250	16373	20.466250	10107	9.189451	0.000000	79.682846	10.234494	79.750755	10.501966
